Blumenstraus	Blumenstrauß
frölichkeit	Fröhlichkeit
Plackte	Plakate
Plackaten	Plakaten
sen	sehen
abe	habe
fraut	freut
danch	danach
trinen	drinnen
nirgenswo	nirgendwo
hord	hört
istn	ist
chnel	schnell
ture	Türe
dasrauf	darauf
widerzusehen	wiederzusehen
such	sich
valoren	verloren
hnkt	hängt
anrut	anruft
glügrich	glücklich
hngte	hängte
drasen	draußen
heiy	hey
Würklich	Wirklich
brin	bring
okey	okay
klingld	klingelt
freßchen	Fresschen
Wandt	Wand
Kulie	Kuli
Gechenk	Geschenk
ver	wer
gechenk	Geschenk
Gechichte	Geschichte
suht	sucht
Want	Wand
Stuel	Stuhl
loiete	Leute
noma	Nummer
lest	lässt
füler	Füller
miet	mit
gefroiet	gefreut
wieda	wieder
trauich	traurig
Werloren	verloren
Ged	geht
Watete	wartete
ema	immer
nocht	noch
ruat	ruft
dn	dann
ruut	ruft
gewunden	gefunden
ate	hatte
wür	für
einene	eine
Lhden	lachten
Glüglie	glücklich
ewes	ewig
feteilt	verteilt
voler	voller
Schelt	schellt
Dindon	Dingdong
don	dong
sechr	sehr
biest	bist
stehd	steht
drann	dran
were	wer
rüher	rüber
danker	danke
geschet	Geschenk
sond	sonst
wirs	wirst
sanem	seinen
stüft	Stift
san	sein
frond	Freund
fronden	Freundin
baei	bei
gefrout	gefreut
gestelt	gestellt
gedrükt	gedrückt
lolepop	Lollipop
läst	lässt
fahlen	fallen
Deusch	Deutsch
nichd	nicht
Jemant	Jemand
Hu	Hund
ish	ich
dish	dich
verschtanden	verstanden
Hauser	Häuser
gesturmt	gestürmt
fagesen	vergessen
wuste	wusste
beckteftig	beschäftigt
gesriben	geschrieben
gekikt	gekuckt
zurükkricht	zurückkriegt
sid	sieht
ren	renn
lanwel	langweil
sagtt	sagt
wuf	wuff
zurüg	zurück
dannke	danke
einruft	anruft
Füler	Füller
holo	hallo
gedruckt	gedrückt
veloren	verloren
bleter	Blätter
puld	Pult
gegomen	gekommen
gecheng	Geschenk
ummt	umarmt
gechen	Geschenk
idde	Idee
Tazächlich	tatsächlich
gescheinge	Geschenk
Lucher	Lutscher
Un	Und
wisen	wissen
weK	weg
Kan	kann
fröide	Freude
wais	weiß
saKt	sagt
hicht	nicht
aphaun	abhauen
Umamt	umarmt
gegeden	gegeben
Jez	jetzt
efunde	gefunden
trauisch	traurig
gloklich	glücklich
Bilt	Bild
kinden	klingeln
fek	weg
wartetde	wartete
wartede	wartete
kligelts	klingelts
gehtan	getan
zürück	zurück
konmen	kommen
zoll	soll
kligel	Klingel
Glücklisch	glücklich
Ferloren	verloren
Jst	Jetzt
chon	schon
hap	hab
widergefunden	wiedergefunden
gecheg	Geschenk
genumen	genommen
hegnd	hängt
bescheit	Bescheid
farten	warten
bekonen	bekommen
gelechent	gelächelt
Sizt	sitzt
tenefon	Telefon
telefohn	Telefon
Silder	Schilder
se	es
richdik	richtig
gülücklich	glücklich
gekilinelt	geklingelt
hählt	hält
wachtet	wartet
futa	Futter
zurük	zurück
gesscheng	Geschenk
froyde	Freude
sachen	suchen
kligeld	klingelt
gscheng	Geschenk
EHN	END
dauuste	dauerte
dauate	dauerte
gaz	ganz
plotzlich	plötzlich
telofon	Telefon
nuch	nur
Si	Sie
hngt	hängt
pagt	Plakat
Waeit	weint
angs	Angst
wrtet	wartet
kigt	kriegt
wot	freut
snt	sind
uma	umarm
gesichnt	Geschenk
nr	er
esehn	Essen
sch	sich
Schtift	Stift
sackte	sagte
Geweind	geweint
Postan	Poster
geschreiben	geschrieben
lag	lang
traugi	traurig
träschn	Tränchen
hebe	habe
gefreud	gefreut
träschen	Tränchen
mitgebraht	mitgebracht
irhe	ihre
geessen	gegessen
traschen	Tränchen
risige	riesige
ainer	einer
notfal	Notfall
kainer	keiner
liblingsessen	Lieblingsessen
drause	draußen
hingestelt	hingestellt
gesakt	gesagt
freudentrenen	Freudentränen
dauf	drauf
steth	steht
sihe	sie
zetel	Zettel
Schuhle	Schule
priwat	privat
unglauplich	unglaublich
Sihe	Sie
hemerten	hämmerten
ma	na
fuhternapf	Futternapf
grücklich	glücklich
Geschenckt	geschenkt
gebanken	Gedanken
Beibe	Beide
Bekomen	bekommen
pa	paar
dannnach	danach
zuch	such
ya	ja
mitbring	mitbringen
gechng	Geschenk
mitgebrht	mitgebracht
übeal	überall
fenzder	Fenster
schelt	schellt
häte	hätte
aufgepast	aufgepasst
fermise	vermisse
harbe	habe
taurich	traurig
nichtz	nichts
sakd	sagt
glaiech	gleich
sieich	sich
luscha	Lutscher
liber	lieber
acha	aber
spingt	springt
Schlus	Schluss
gelanded	gelandet
plischnas	plitschnass
trausen	draußen
abba	aber
Wise	Wiese
Frusch	Frosch
Maua	Mauer
Wasa	Wasser
konte	konnte
geschrin	geschrien
hirhin	hierhin
höen	hören
hiterher	hinterher
enem	einem
Blat	Blatt
geschprungen	gesprungen
einnes	Eines
ruse	raus
gerunte	gerannt
frazuced	versucht
shnel	schnell
frzuced	versucht
of	auf
andre	andere
muarr	Mauer
when	wenn
site	Seite
wer	war
nase	nass
Spatzirgang	Spaziergang
sied	sieht
ziet	zieht
Wisse	Wiese
schpringt	springt
Wassa	Wasser
Schtrömt	strömt
dolle	doll
angekomen	angekommen
sarkt	sagt
spatsiren	spazieren
hintaher	hinterher
schrinkt	springt
losGerisen	losgerissen
hintaHer	hinterher
löft	läuft
froch	Frosch
sqrint	springt
mouer	Mauer
On	Und
get's	geht's
loslasen	loslassen
zurükwinken	zurückwinken
klabt	klappt
Jezt	Jetzt
jagd	jagt
forne	vorne
rehnen	rennen
rehnt	rennt
eineholt	eingeholt
Alz	Als
ankahmen	ankamen
sas	saß
schnüfelt	schnüffelt
Fosch	Frosch
west	fest
kreftig	kräftig
wüsten	wüssten
ihn	hin
Plechtenass	plitschnass
komst	kommst
mussen	müssen
sprinkt	springt
nas	nass
spatsirn	spazieren
schneL	schnell
Lest	lässt
hiterHer	hinterher
mauar	Mauer
ien	in
spazirengegangen	spazierengegangen
gehrochen	gerochen
dafon	davon
schlap	schlapp
gahsi	Gassi
veg	weg
fehstalten	festhalten
schnufelt	schnüffelt
freusch	Frosch
maua	Mauer
deide	beide
gerund	gerannt
züruk	zurück
gerant	gerannt
plitznass	plitschnass
ferapreded	verabredet
losgeisen	losgerissen
mas	nass
gesechen	gesehen
scheler	schneller
sidz	sitzt
geangen	gegangen
gerohen	gerochen
künte	könnte
gegngen	gegangen
gelht	gelacht
neugierg	neugierig
schpazinen	spazieren
wolte-	wollte
ferfolgt-	verfolgt
Mauer-	Mauer
ins-	ins
waser	Wasser
rennd	rennt
losgelasen	losgelassen
Nasen	Nassen
Blad	Blatt
Spaziren	spazieren
freigehlasen	freigelassen
Kom	Komm
hüfpt	hüpft
Meuer	Mauer
Waser	Wasser
kuken	kucken
gehsehn	gesehen
Froch	Frosch
schsprinkt	springt
fußgangerzone	Fußgängerzone
hastich	hastig
landed	landet
geschnupert	geschnuppert
erschrekt	erschreckt
jedefa	ebenfalls
ladet	landet
spartziergang	Spaziergang
Bleb	Bleib
nichs	nichts
stadesen	stattdessen
Her	Herr
wangen	fangen
schaft	schafft
ader	aber
Hern	Herrn
schdringt	springt
uer	über
serose	Seerose
daswegen	deswegen
ausgerust	ausgerutscht
blat	Blatt
nemlich	nämlich
inz	ins
müsten	müssten
kurwe	Kurve
Blutzlich	Plötzlich
sprinngt	springt
rusch	rutsch
wenigsten	wenigstens
Plasch	platsch
bischien	bisschen
gasi	Gassi
Wrosch	Frosch
kontge	konnte
losgelaen	losgelassen
gehoschen	gehorchen
gehorschen	Gehorchen
spazian	spazieren
feshalten	festhalten
schpazien	spazieren
heer	her
wekk	weg
hehr	her
flus	Fluss
losgelaße	losgelassen
püber	rüber
plitschenass	pitschnass
sparzien	spazieren
zeit	sieht
festalten	festhalten
sprint	springt
Sparzirgang	Spaziergang
Leuft	läuft
hienterher	hinterher
zohg	zog
stran	stramm
konen	können
ranten	rannten
gonte	konnte
gehzogen	gezogen
endegt	entdeckt
iergentwas	irgendwas
renntt	rennt
weiler	weiter
farliert	verliert
wiert	wird
zit	zieht
trefen	treffen
passirt	passiert
zuruk	zurück
müsen	müssen
nasen	Nassen
Bark	Park
Früling	Frühling
komich	komisch
wusten	wussten
hta	hat
plöstlich	Plötzlich
weggerant	weggerannt
geschwiste	geschwitzte
hende	Hände
gerisen	gerissen
nei	nein
anung	Ahnung
ein-	ein
filach	vielleicht
sons	sonst
verliren	verlieren
höfst	hüpft
gespungen	gesprungen
schspaziren	spazieren
hienderheer	hinterher
hiderheer	hinterher
Plat	Blatt
Teisch	Teich
spaziern	spazieren
plözliech	plötzlich
spatsieren	spazieren
mid	mit
reist	reißt
brüben	drüben
stechn	stecken
kommherzeichen	Komm-her-Zeichen
stele	Stelle
fligt	fliegt
Tant	tarnt
saua	sauer
beschefdigt	beschäftigt
siest	siehst
verwolgen	verfolgen
erschrikt	erschrickt
lossgelasen	losgelassen
hinnterher	hinterher
plichenass	plitschnass
staziren	spazieren
weklauen	weglaufen
plitcheplachenass	plitscheplatschenass
hatet	hattet
sorük	zurück
zürck	zurück
steken	stecken
geblben	geblieben
Henterher	hinterher
bleb	bleib
schten	stehen
forosch	Frosch
wode	wurde
gluklesch	glücklich
Schteken	stecken
gebleben	geblieben
teisch	Teich
Lalen	Leinen
Forsch	Frosch
Mauea	Mauer
Pach	patsch
parg	Park
Folden	wollten
sparsiren	spazieren
fegendan	wehgetan
cha	ja
wreigelasen	freigelassen
Fegedan	wehgetan
hannd	hat
aper	aber
feg	weg
hinder	hinter
grönen	grünen
pland	Blatt
wolde	wollte
ausgeruchnd	ausgerutscht
dass	das
gestregnd	gestreckt
nichnd	nicht
uun	und
hapen	haben
ausgelachnd	ausgelacht
faser	Wasser
verlirt	verliert
schnüwelt	schnüffelt
Frasch	Frosch
einfch-	einfach
stopen	stoppen
schrbrigt	springt
wegleift	wegläuft
sPasieren	spazieren
sPninkt	springt
ausgeacht	ausgelacht
Schbasin	spazieren
Plöslich	Plötzlich
inn	ihn
Ferfolkt	verfolgt
Ties	Tier
plischnass	plitschnass
gezoggen	gezogen
gechprungen	gesprungen
Spasirgan	Spaziergang
schnela	schneller
ferfolgen	verfolgen
schnelar	schneller
hinterbeinwe	Hinterbeine
ferfolgt	verfolgt
sprink	spring
ebensfals	ebenfalls
serosenblat	Seerosenblatt
Gsiise	Gassi
rennet	rennt
Fröch	Frosch
gesperugen	gesprungen
spint	springt
Uder	über
Mumer	Mauer
niss	nass
geworen	geworden
Fröchen	Frosch
Glüch	Glück
unglüch	Unglück
endeckt	entdeckt
zürüg	zurück
sofot	sofort
hieher	hierher
hienter	hinter
hupft	hüpft
spatzirn	spazieren
wier	wir
einenen	einen
spinkt	springt
sprigt	springt
seerosenblat	Seerosenblatt
trotdem	trotzdem
war	wahr
genen	gehen
irgentwas	irgendwas
schtaunte	staunte
schprang	sprang
geschprugen	gesprungen
lossgelassen	losgelassen
rutch	rutsch
pringt	springt
wiesen	wissen
schnufelte	schnüffelte
hinterhir	hinterher
plasch	platsch
minte	meinte
weiso	wieso
gehrant	gerannt
fliehn	fliehen
gaßi	Gassi
Belt	bellt
bazierz	passierts
gerutcht	gerutscht
Forosch	Frosch
plidchnass	pitschnass
Spacieren	spazieren
sicht	sitzt
ers	er
spasieren	spazieren
ergan	ärgern
Schpringt	springt
darhin	dahin
set	seht
an	ein
Fusch	Frosch
Spnt	Springt
üBr	über
Dr	der
spasien	spazieren
endwicht	entwischt
schtet	steht
erschoft	erschöpft
flizt	flitzt
Schpinkt	springt
Kinde	Kinder
Rent	rennt
seerosenBlate	Seerosenblatt
Jargt	jagt
raw	war
Gerand	gerannt
saiel	Seil
unde	und
wasa	Wasser
geplust	geplumpst
Gerlacht	gelacht
jakt	jagt
geschprongen	gesprungen
schneler	schneller
ihrgentein	irgendein
wehgehgetan	wehgetan
gehsehen	gesehen
hinterheher	hinterher
gehrannt	gerannt
sprienk	spring
wehk	weg
richt	riecht
Fros	Frosch
sprienkt	springt
spaciren	spazieren
farückt	verrückt
pasiren	passieren
enen	einen
Seerosenbatt	Seerosenblatt
erzelten	erzählten
ziht	zieht
lost,läst	loslässt
bleit	bleibt
Jahrck	jag
Flus	Fluss
Laine	Leine
Koum	Komm
herchen	Herrchen
spilt	spielt
umd	und
hinta	hinter
gewoten	geworden
lahen	lachen
ructe	rutschte
Henden	Händen
farükten	Verrückten
om	um
schaf=en	schaffen
pice	pitsche
pace	patsche
farükt	verrückt
roschte	rutschte
lantete	landete
schpaziren	spazieren
wecKlaufen	weglaufen
abar	aber
wecKgelaufen	weggelaufen
Komzeischen	Kommzeichen
abdr	aber
Komen	kommen
loh	Loch
laht	lacht
schprinKt	springt
weita	weiter
schpinKt	springt
uba	über
Mauar	Mauer
schprinK	spring
ubar	über
gluKlich	glücklich
Abar	Aber
hinteher	hinterher
hort	hört
gehgahngen	gegangen
hinte	hinter
einmall	einmal
hinterhergerant	hinterhergerannt
cher	her
hihrher	hierher
schpite	Schritte
logt	legt
Fus	Fuß
Kurwe	Kurve
hübpft	hüpft
glüchklich	glücklich
fungzuniert	funktioniert
sieh	sieht
wütent	wütend
plitchnass	klitschnass
englich	endlich
eingefannen	eingefangen
bruke	Brücke
GesprunG	gesprungen
sprun	Sprung
spukt	spuckt
sonder	sondern
Frosche	Frösche
pahg	Park
springd	springt
glüg	Glück
gehabd	gehabt
wiso	Wieso
schnupert	schnuppert
etlang	entlang
lif	lief
spatzihren	spazieren
weter	Wetter
meer	mehr
fas	was
keroren	gerochen
loskelasen	losgelassen
kessen	gesehen
Loift	läuft
inteEea	hinterher
Sprinkt	springt
einnen	einen
Stain	Stein
kefloken	geflogen
ferlir	verlier
reingespungen	reingesprungen
serosenblatt	Seerosenblatt
gelanet	gelandet
red	rennt
Lastt	lasst
folkt	folgt
schprikt	springt
schprik	spring
werd	wird
picenas	pitschnass
wegerant	weggerannt
spriengen	springen
inst	ins
warsa	Wasser
gechochen	gerochen
clipe	Klippe
gehüft	gehüpft
sparzieren	spazieren
foler	voller
spriengt	springt
fasucht	versucht
aufsuhalten	aufzuhalten
mind	Mund
hahf	auf
haltan	halten
hleih	bleib
waiter	weiter
wah	war
huhfde	hüpfte
herrunder	herunter
dens	den
auck	auch
hinser	hinter
gligluh	glücklich
shperigt	springt
dennn	den
dahnn	dann
Frossteug	Froschteich
dum	um
henrunter	herunter
nash	nass
wahl	weil
Freeschteig	Froschteich
warheen	waren
haluen	haben
eder	der
wahh	war
rrei	frei
wahr	war
schtg	stark
mähr	mehr
hnterher	hinterher
traurch	traurig
SPaßirgang	Spaziergang
SPaßirn	spazieren
irgentwohin	irgendwohin
ergert	ärgert
gahn	kann
Frochjagt	Froschjagd
inter	hinter
sith	sieht
dase	dass
Frochi	Froschi
abber	aber
En	Ende
rena	rennt
plötzli	plötzlich
aufgerekt	aufgeregt
sogt	sagt
ober	aber
höt	hört
hundelein	Hundeleine
sprikt	springt
guken	gucken
nahs	nass
Teh	The
rutschich	rutschig
weg.gerant	weggerannt
hübft	hüpft
gesprungn	gesprungen
gehfalen	gefallen
chate	hatte
gechapt	gehabt
chenta	hinter
chergelaufen	hergelaufen
iemm	ihm
Don	Dann
chienter	hinter
iem	ihm
chaben	haben
niecht	nicht
verutscht	verrutscht
gesprung	gesprungen
sum	zum
njgirk	neugierig
kewig	kräftig
Lajne	Leine
frusch	Frosch
interHer	hinterher
welte	wollte
verückte	verrückte
rasst	rast
wegfligt	wegfliegt
Wiesse	Wiese
frirt	friert
zitert	zittert
amer	armer
Spazirgang	Spaziergang
laüft	läuft
hinderher	hinterher
emal	einmal
ebenfals	ebenfalls
eingehollt	eingeholt
runtergerucht	runtergerutscht
under	unter
Traugiek	traurig
Ale	Alle
glükliech	glücklich
wech	weg
öhrgendetwas	irgendetwas
ehr	er
stok	stark
losgehlasen	losgelassen
lauFt	läuft
schbrnng	spring
Huhd	Hund
schbring	spring
wassa	Wasser
rrent	rennt
sprit	springt
rehent	rennt
wasen	Versehen
gehupft	gehüpft
plums	plumps
glüKlich	glücklich
geschbrungen	gesprungen
ausgelach	ausgelacht
gebrül	Gebrüll
schpringd	springt
Spazien	spazieren
anmal	einmal
anfach	einfach
leiner	Leine
möcklich	möglich
Mäuer	Mauer
kehen	gehen
luft	läuft
losgerant	losgerannt
zurok	zurück
karm	kam
stakengebliben	steckengeblieben
spassien	spazieren
mehar	mehr
endeg	entdeck
aderes	anderes
Maur	Mauer
Laiene	Leine
Losgelasen	losgelassen
weglauvt	weglauft
vroch	Frosch
ud	und
woltle	wollte
vangen	fangen
gelauven	gelaufen
Parck	Park
kahn	kann
kurte	knurrte
fater	Pfote
Fise	Wiese
sprinckt	springt
Maer	Mauer
rufeifen	rufen
beien	beiden
läft	läuft
läuf	läuft
woops	wupps
mau	Mauer
plicheplachnass	pitschepatschenass
ausgerutcht	ausgerutscht
Wal	Weil
rentt	rennt
wise	Wiese
frog	Frosch
Flüsmauer	Flussmauer
sprngt	springt
schpaziern	spazieren
wetat	wehtat
fros	Frosch
err	er
hienterhelaufen	hinterherlaufen
stekt	steckt
Stekt	steckt
hint	hinter
foSch	Frosch
schbringt	springt
schPringt	springt
wi	wie
schprinat	springt
urd	wird
Liser	Lisa
snel	schnell
gerchen	gerochen
mugirig	neugierig
hochgeckgechbrungen	hochgesprungen
eilich	eilig
zied	zieht
entdekt	entdeckt
siezt	sitzt
Kaput	kaputt
abgerucht	abgerutscht
tagges	Tages
kün	können
in-	ihn
nischt	nicht
einfage	einfangen
glük	Glück
gesprongen	gesprungen
warssa	Wasser
flutst	flutscht
leuf	läuft
Schpasien	spazieren
umer	über
maur	Mauer
blad	Blatt
wükend	wütend
komzeichen	Kommzeichen
renenen	rennen
gefelt	gefällt
erzahlt	erzählt
rantten	rannten
plietschnass	plitschnass
Spasiren	Spazieren
schnelle	schnell
ausgerucht	ausgerutscht
schnlle	schnell
senelle	schnell
gespurge	gesprungen
gehren	gern
geckut	gekuckt
undd	und
nuhr	nur
hiter	hinter
Sechrosenblat	Seerosenblatt
schnnel	schnell
tad	tat
Und-	Und
züruck	zurück
er-	er
frsch-	Frosch
Steken	stecken
Spriengt	springt
über-	über
auch-	auch
gantze	ganze
reis	reiß
jahrkt	jagt
Plözlig	Plötzlich
wiend	Wind
gasie	Gassi
schbarziehn	spazieren
egendwas	irgendwas
gan	kann
lohs	los
wehg	weg
sihd	sieht
Mauh	Mauer
schprint	springt
inderher	hinterher
jugt	juckt
daruber	darüber
kartong	Karton
krichen	kriechen
zetzt	setzt
wellt	fällt
Kartonks	Kartons
spilen	spielen
umgekipt	umgekippt
krtog	Karton
Maxs	Max
schteine	Steine
verschtekt	versteckt
vo	wo
verschteckt	versteckt
polotslich	plötzlich
bewekte	bewegte
sher	sehr
fiel	viel
raute	runter
versuckt	versucht
wonderan	wundern
od	ob
limlich	nämlich
grabe	grade
wieber	wieder
odwoll	obwohl
Hoker	Hocker
dadei	dabei
helt	hält
Kugen	kucken
Past	passt
schlüft	schlüpft
Katong	Karton
kricht	kriecht
wäg	weg
stürst	stürzt
rügt	rückt
kobf	Kopf
gekrabelt	gekrabbelt
krakelt	krabbelt
sezen	setzen
Popa	Popo
lüft	läuft
locht	lacht
Gärken	Görken
Burk	Burg
kieste	Kiste
ferstekt	versteckt
Donach	Danach
zetzten	setzen
pop	Popo
Baupleze	Bauklötze
Kartong	Karton
Konzentrirt	konzentriert
Nah	Na
konzentrirt	konzentriert
Auser	Außer
Aauf	Auf
Tomas	Thomas
steinklöse	Steinklötze
Katon	Karton
denoch	dennoch
letzen	letzten
katong	Karton
D	Da
kinda	Kinder
loaft	lauft
Herrum	herum
katon	Karton
stzen	setzen
erschrerten	erschreckten
ie	sie
schrek	Schreck
schteht	steht
nöchte	möchte
hingefahlen	hingefallen
gebällt	gebellt
trunter	drunter
plozlich	plötzlich
traufsetzen	draufsetzen
stant	stand
innen	ihnen
vertig	fertig
emstürzt	umstürzt
lesten	letzten
Geschaft	Geschafft
hilten	hielten
Plöztich	Plötzlich
Klefte	kläffte
lusst	Lust
ferkricht	verkriecht
schwub	schwupp
englisch	endlich
hilt	hielt
starten	starrten
löscher	Löcher
kinde	Kinder
zu-	zu
wir	wird
sehzt	setzt
gest	Geist
untem	unterm
kister	Kiste
Bauklöze	Bauklötze
baun	Bauen
langsum	langsam
kaputgegangen	kaputtgegangen
gefalln	gefallen
momend	Moment
erschroken	erschrocken
gekischert	gekichert
gehtnichmehr	Gehtnichtmehr
meue	neue
feherapredet	verabredet
konzendriert	konzentriert
moch	noch
bemergt	bemerkt
turn	Turm
gluck	Glück
bauklöze	Bauklötze
hust	huscht
vorlezten	vorletzten
trauf	drauf
ferstehen	verstehen
sönes	schönes
gehkommen	gekommen
Holzklotze	Holzklötze
gehbracht	mitgebracht
ware	war
kapputgeht	kaputtgeht
ihnsehtzen	hinsetzen
nihgs	nix
Hol-zklotzen	Holzklötzen
weinug	Meinung
Glücklig	glücklich
ahben	haben
gehbaut	gebaut
Alar	Aber
sezt-	setzt
uor	wo
rausgekomen	rausgekommen
gelaht	gelacht
Boby	Bobby
Katog	Karton
siets	sitzt
all	alle
sezt	setzt
koMt	kommt
Kertong	Karton
jeims	James
pond	Bond
gebat	gebaut
fersteckt	versteckt
hingesezt	hingesetzt
umgefalen	umgefallen
gewunderd	gewundert
pakt	packt
fäst	fest
kloz	Klotz
Katonk	Karton
driene	drin
Kartonk	Karton
drine	drin
neugirisch	neugierig
setst	setzt
piestole	Pistole
rausgehschossen	rausgeschossen
Treud	Freund
Kartan	Karton
passirte	passierte
umgeffalen	umgefallen
fasst	fast
häftigen	heftigen
natülich	natürlich
tsteht	steht
drinen	drinnen
higeset	hingesetzt
wakelt	wackelt
blos	bloß
forsichtig	vorsichtig
fänkt	fängt
wakeln	wackeln
kipt	kippt
seftz	seufzt
Hlfe	Hilfe
Bauklöte	Bauklötze
geschnapt	geschnappt
ferstegt	versteckt
hinsetsen	hinsetzen
kibt	kippt
zaubergiste	Zauberkiste
schpetr	später
unlen	unten
wid	wieder
Bauklötzchin	Bauklötzchen
wakelte	wackelte
kartog	Karton
wertich	fertig
gevallen	gefallen
baar	aber
Bauklözen	Bauklötzen
fiele	viele
lezte	letzte
krabelt	krabbelt
gerada	gerade
draf	drauf
rundergefallen	runtergefallen
wallte	wollte
pasiert	passiert
runtagefallen	runtergefallen
Halz	Hals
sasen	saßen
Langweiten	langweilen
blöslich	plötzlich
woll	wohl
Nartbarschaft	Nachbarschaft
begruste	begrüßte
nimmich	nämlich
Domminick	Dominick
umtern	untern
beweckte	bewegte
ruste	rutschte
knalte	knallte
gengen	gegen
gihn	ging
seitgte	zeigte
Bauklöse	Bauklötze
Torm	Turm
JengaTorm	Jengaturm
Kartongt	Karton
wast	fast
sesen	setzen
gesest	gesetzt
Leo	Leon
grin	drin
dren	drin
Ronald	Ronaldo
gekokt	gekuckt
Rauß	raus
zietzen	sitzen
Katongs	Kartons
Kantong	Karton
hinsezen	hinsetzen
fiell	fiel
möste	möchte
Wen	Wenn
Koton	Karton
wohlte	wollte
kabutgeganen	kaputtgegangen
Glük	Glück
gefanen	gefangen
gespant	gespannt
Geber	gelber
rauß	raus
verstckt	versteckt
veticht	fertig
sans	saß
kartag	Karton
aunwol	obwohl
zubrochen	zerbrochen
Bam	kam
Hols	Holz
Hozlteil	Holzteil
duen	tun
Leste	letzte
tail	Teil
Turmm	Turm
insezen	hinsetzen
Kaoton	Karton
erstcaunt	erstaunt
Krabeln	krabbeln
Holzkloze	Holzklötze
Aallle	Alle
bewekt	bewegt
Bauklözte	Bauklötze
nu	nur
Bauklozt	Bauklotz
Bauklöste	Bauklötze
sezte	setzte
Plöztlch	Plötzlich
frakten	fragten
te	da
schnupfte	schnupperte
vorletzdes	vorletztes
drauftuen	drauftun
lezten	letzten
schop	schob
rechz	rechts
grischt	kriecht
sehtz	setz
ralsgegommen	rausgekommen
hinggefallen	hingefallen
woh	wo
rausgegommen	rausgekommen
gefahlen	gefallen
kaputgehgangen	kaputtgegangen
unfal	Unfall
belht	bellt
Kihste	Kiste
weihl	weil
umfelt	umfällt
glühg	Glück
gebliben	geblieben
Kisste	Kiste
Sontag	Sonntag
gespilt	gespielt
spil	Spiel
solen	sollen
diser	dieser
sedzen	setzen
unz	uns
dises	dieses
oeu	oh
jez	jetzt
Linbligsspil	Lieblingsspiel
ande	andere
lamgsam	langsam
rutergefalen	runtergefallen
gu	Glück
bas	pass
fosichtig	vorsichtig
solz	sollst
lamgsa	langsam
vosichtig	vorsichtig
vosichig	vorsichtig
fasichtig	vorsichtig
balt	bald
runergfalen	runtergefallen
uberall	überall
kaube	glaube
grochen	gerochen
holzstei	Holzstein
fosicht	Vorsicht
schrieh	schrie
lechilt	lächelt
frsucht	versucht
bach	brach
erseken	erschrecken
erkamt	herkamt
JengerTurm	Jengaturm
aben	haben
fertich	fertig
vertich	fertig
hinnsetzen	hinsetzen
ich	sich
gehefalen	gefallen
pahr	paar
Baukl-özien	Bauklötzchen
wegehgen	wegen
gehefangen	gefangen
gehekomen	gekommen
gehlacht	gelacht
spieln	spielen
mann	man
schleit	schleicht
lagsm	langsam
ckatog	Karton
ckiste	Kiste
festgehllten	festgehalten
gellacht	gelacht
vast	fast
velt	fällt
varzucht	versucht
kukten	kuckten
wachelTurm	Wackelturm
Papkartonks	Pappkartons
gemaht	gemacht
traffen	trafen
Papkartons	Pappkartons
schliech	schlich
krabelte	krabbelte
plumste	plumpste
soss	schoss
Blitzt	Blitz
herfor	hervor
dauert	dauernd
kliengelt	klingelt
sichs	sich
Bauklozen	Bauklötzen
kartank	Karton
sizen	sitzen
dist	bist
krabeld	krabbelt
erschrgt	erschreckt
erschreken	erschrecken
dowen	doofen
schmerts	Schmerz
mihr	mehr
Klatze	Klötze
Ir	Er
sitsen	sitzen
bork	Burg
T-sHrt	T-Shirt
Schmertz	Schmerz
Komt	kommt
Dooktor	Doktor
schmertz	Schmerz
dooktor	Doktor
doven	doofen
ferigt	fertig
Kescht	kriecht
karteng	Karton
bautsteine	Bausteine
velen	fallen
waten	warten
dien	drin
herraus	heraus
folden	wollten
ete	Idee
asu	aus
bauglösen	Bauklötzen
durm	Turm
baum	bauen
folten	wollten
damind	damit
solden	sollten
halden	halten
solte	sollte
speda	später
bauglöse	Bauklötze
zo	so
giste	Kiste
reingeschmugelt	reingeschmuggelt
faren	waren
sei	sie
gleine	kleine
bause	Pause
mu	muss
hinseisen	hinsetzen
folte	wollte
bo	Po
eemacht	gemacht
tan	dann
WakelTurm	Wackelturm
Nicho	Nicko
nevös	nervös
vestzuhalten	festzuhalten
welt	fällt
herrunter	herunter
befegt	bewegt
sitst	sitzt
merkien	merken
laren	lachen
katonk	Karton
Batonk	Karton
Schdein	Stein
disen	diesen
Schneicht	schleicht
schtüs	stürzt
hiensezen	hinsetzen
kenn	kann
hinszen	hinsetzen
Kartog	Karton
soga	sogar
gehfallen	gefallen
Schnupert	schnuppert
tretetn	tretet
nartulich	natürlich
gr	gar
intrisert	interessiert
auszurun	auszuruhen
brcht	bricht
zusam	zusammen
wol	wohl
kpput	kaputt
ducheieindacher	Durcheinander
Katoen	Karton
Baustaien	Baustein
Holzbrug	Holzburg
fartikig	fertig
Junde	Junge
stzät	setzt
hieen	hin
bicht	bricht
kloztraum	Klotztraum
aein	ein
katoen	Karton
fänkent	fängt
Staine	Steine
lansm	langsam
chrüz	raus
faz	wars
kaoten	Karton
aeinbicht	einbricht
mercken	merken
ubehaubt	überhaupt
merckten	merkten
mocht	mochte
draufsätzen	draufsetzen
sätzt	setzt
gefaln	gefallen
burck	Burg
einziege	einzige
warnn	waren
welld	Welt
Süss	süß
einffach	einfach
